company_name,fu_id,zone,product,start_time_local,end_time_local,availability_mw_req,utilisation_mw_req,availability_price,utilisation_price,availability_mwh_req,utilisation_mwh_req,technology,dispatch_type,hours_requested,dispatch_method,start_time_utc,end_time_utc,time_utc
Ev.energy,EV.E-BROC-DA-F1D7,Brockenhurst Mill Hill Total,Day-Ahead,2025-03-09T17:00:00+00:00,2025-03-09T19:00:00+00:00,0.0,0.05,0.0,350.0,0.0,0.1,EV Charger DSR,demand_turn_down,2.0,epex,2025-03-09 17:00:00+00:00,2025-03-09 19:00:00+00:00,17:00:00+00:00
Axle Energy Limited,haverhill-da-ev-portfolio,Haverhill,Day-Ahead,2025-03-09T17:00:00+00:00,2025-03-09T19:00:00+00:00,0.0,0.03,0.0,598.0,0.0,0.06,EV Charger DSR,demand_turn_down,2.0,epex,2025-03-09 17:00:00+00:00,2025-03-09 19:00:00+00:00,17:00:00+00:00
Axle Energy Limited,hendon-way-da-ev-portfolio,Hendon Way,Day-Ahead,2025-03-09T17:00:00+00:00,2025-03-09T19:00:00+00:00,0.0,0.05,0.0,598.0,0.0,0.1,EV Charger DSR,demand_turn_down,2.0,epex,2025-03-09 17:00:00+00:00,2025-03-09 19:00:00+00:00,17:00:00+00:00
Axle Energy Limited,trowse-grid-33-da-ev-portfolio,Trowse Grid 33,Day-Ahead,2025-03-09T17:00:00+00:00,2025-03-09T19:00:00+00:00,0.0,0.39,0.0,238.0,0.0,0.78,EV Charger DSR,demand_turn_down,2.0,epex,2025-03-09 17:00:00+00:00,2025-03-09 19:00:00+00:00,17:00:00+00:00
Axle Energy Limited,west-letchworth-shefford-biggleswade-da-ev-portfolio,West Letchworth Shefford Biggleswade,Day-Ahead,2025-03-09T17:00:00+00:00,2025-03-09T19:00:00+00:00,0.0,0.19,0.0,598.0,0.0,0.38,EV Charger DSR,demand_turn_down,2.0,epex,2025-03-09 17:00:00+00:00,2025-03-09 19:00:00+00:00,17:00:00+00:00
OVO Energy,OVO -WEST-DA-5439,West Letchworth Shefford Biggleswade,Day-Ahead,2025-03-09T17:00:00+00:00,2025-03-09T17:30:00+00:00,0.0,0.021,0.0,596.0,0.0,0.01,EV Charger DSR,demand_turn_down,0.5,epex,2025-03-09 17:00:00+00:00,2025-03-09 17:30:00+00:00,17:00:00+00:00
Ev.energy,EV.E-WORT-DA-26C2,Worthing Grid A,Day-Ahead,2025-03-09T17:00:00+00:00,2025-03-09T19:00:00+00:00,0.0,0.02,0.0,740.0,0.0,0.04,EV Charger DSR,demand_turn_down,2.0,epex,2025-03-09 17:00:00+00:00,2025-03-09 19:00:00+00:00,17:00:00+00:00
Axle Energy Limited,worthing-grid-a-da-ev-portfolio,Worthing Grid A,Day-Ahead,2025-03-09T17:00:00+00:00,2025-03-09T19:00:00+00:00,0.0,0.3,0.0,740.0,0.0,0.6,EV Charger DSR,demand_turn_down,2.0,epex,2025-03-09 17:00:00+00:00,2025-03-09 19:00:00+00:00,17:00:00+00:00
OVO Energy,OVO -WEST-DA-5439,West Letchworth Shefford Biggleswade,Day-Ahead,2025-03-08T18:30:00+00:00,2025-03-08T19:00:00+00:00,0.0,0.027,0.0,596.0,0.0,0.01,EV Charger DSR,demand_turn_down,0.5,epex,2025-03-08 18:30:00+00:00,2025-03-08 19:00:00+00:00,18:30:00+00:00
OVO Energy,OVO -COCK-DA-0DE9,Cockfosters,Day-Ahead,2025-03-08T17:30:00+00:00,2025-03-08T18:00:00+00:00,0.0,0.014,0.0,176.0,0.0,0.01,EV Charger DSR,demand_turn_down,0.5,epex,2025-03-08 17:30:00+00:00,2025-03-08 18:00:00+00:00,17:30:00+00:00
OVO Energy,OVO -WEST-DA-5439,West Letchworth Shefford Biggleswade,Day-Ahead,2025-03-08T17:30:00+00:00,2025-03-08T18:00:00+00:00,0.0,0.023,0.0,596.0,0.0,0.01,EV Charger DSR,demand_turn_down,0.5,epex,2025-03-08 17:30:00+00:00,2025-03-08 18:00:00+00:00,17:30:00+00:00
Axle Energy Limited,brandon-da-ev-portfolio,Brandon,Day-Ahead,2025-03-08T17:00:00+00:00,2025-03-08T19:00:00+00:00,0.0,0.02,0.0,598.0,0.0,0.04,EV Charger DSR,demand_turn_down,2.0,epex,2025-03-08 17:00:00+00:00,2025-03-08 19:00:00+00:00,17:00:00+00:00
Axle Energy Limited,canvey-da-ev-portfolio,Canvey,Day-Ahead,2025-03-08T17:00:00+00:00,2025-03-08T19:00:00+00:00,0.0,0.03,0.0,598.0,0.0,0.06,EV Charger DSR,demand_turn_down,2.0,epex,2025-03-08 17:00:00+00:00,2025-03-08 19:00:00+00:00,17:00:00+00:00
OVO Energy,OVO -CENT-DA-7F25,Central Harpenden,Day-Ahead,2025-03-08T17:00:00+00:00,2025-03-08T17:30:00+00:00,0.0,0.023,0.0,596.0,0.0,0.01,EV Charger DSR,demand_turn_down,0.5,epex,2025-03-08 17:00:00+00:00,2025-03-08 17:30:00+00:00,17:00:00+00:00
Axle Energy Limited,haverhill-da-ev-portfolio,Haverhill,Day-Ahead,2025-03-08T17:00:00+00:00,2025-03-08T19:00:00+00:00,0.0,0.03,0.0,598.0,0.0,0.06,EV Charger DSR,demand_turn_down,2.0,epex,2025-03-08 17:00:00+00:00,2025-03-08 19:00:00+00:00,17:00:00+00:00
Axle Energy Limited,manton-lane-da-ev-portfolio,Manton Lane,Day-Ahead,2025-03-08T17:00:00+00:00,2025-03-08T19:00:00+00:00,0.0,0.09,0.0,598.0,0.0,0.18,EV Charger DSR,demand_turn_down,2.0,epex,2025-03-08 17:00:00+00:00,2025-03-08 19:00:00+00:00,17:00:00+00:00
Axle Energy Limited,west-letchworth-shefford-biggleswade-da-ev-portfolio,West Letchworth Shefford Biggleswade,Day-Ahead,2025-03-08T17:00:00+00:00,2025-03-08T19:00:00+00:00,0.0,0.19,0.0,598.0,0.0,0.38,EV Charger DSR,demand_turn_down,2.0,epex,2025-03-08 17:00:00+00:00,2025-03-08 19:00:00+00:00,17:00:00+00:00
Axle Energy Limited,6930-WING-PR-A426,Wingham,Peak Reduction,2025-03-07T19:00:00+00:00,2025-03-07T23:00:00+00:00,0.0,0.01,0.0,53.71,0.0,0.04,EV Charger DSR,demand_turn_down,4.0,epex,2025-03-07 19:00:00+00:00,2025-03-07 23:00:00+00:00,19:00:00+00:00
Ohme,Wingham,Wingham,Peak Reduction,2025-03-07T19:00:00+00:00,2025-03-07T23:00:00+00:00,0.0,0.03,0.0,53.74,0.0,0.12,EV Charger DSR,demand_turn_down,4.0,epex,2025-03-07 19:00:00+00:00,2025-03-07 23:00:00+00:00,19:00:00+00:00
OVO Energy,OVO -TROW-DA-158F,Trowse Grid 33,Day-Ahead,2025-03-07T18:30:00+00:00,2025-03-07T19:00:00+00:00,0.0,0.046,0.0,236.0,0.0,0.02,EV Charger DSR,demand_turn_down,0.5,epex,2025-03-07 18:30:00+00:00,2025-03-07 19:00:00+00:00,18:30:00+00:00
OVO Energy,OVO -COCK-DA-0DE9,Cockfosters,Day-Ahead,2025-03-07T17:30:00+00:00,2025-03-07T18:00:00+00:00,0.0,0.014,0.0,176.0,0.0,0.01,EV Charger DSR,demand_turn_down,0.5,epex,2025-03-07 17:30:00+00:00,2025-03-07 18:00:00+00:00,17:30:00+00:00
OVO Energy,OVO -TROW-DA-158F,Trowse Grid 33,Day-Ahead,2025-03-07T17:30:00+00:00,2025-03-07T18:00:00+00:00,0.0,0.04,0.0,236.0,0.0,0.02,EV Charger DSR,demand_turn_down,0.5,epex,2025-03-07 17:30:00+00:00,2025-03-07 18:00:00+00:00,17:30:00+00:00
Axle Energy Limited,brandon-da-ev-portfolio,Brandon,Day-Ahead,2025-03-07T17:00:00+00:00,2025-03-07T19:00:00+00:00,0.0,0.02,0.0,598.0,0.0,0.04,EV Charger DSR,demand_turn_down,2.0,epex,2025-03-07 17:00:00+00:00,2025-03-07 19:00:00+00:00,17:00:00+00:00
Axle Energy Limited,trowse-grid-33-da-ev-portfolio,Trowse Grid 33,Day-Ahead,2025-03-07T17:00:00+00:00,2025-03-07T19:00:00+00:00,0.0,0.39,0.0,238.0,0.0,0.78,EV Charger DSR,demand_turn_down,2.0,epex,2025-03-07 17:00:00+00:00,2025-03-07 19:00:00+00:00,17:00:00+00:00
OVO Energy,OVO -UPLA-DA-5FF9,Uplands Park,Day-Ahead,2025-03-07T17:00:00+00:00,2025-03-07T17:30:00+00:00,0.0,0.013,0.0,238.0,0.0,0.01,EV Charger DSR,demand_turn_down,0.5,epex,2025-03-07 17:00:00+00:00,2025-03-07 17:30:00+00:00,17:00:00+00:00
OVO Energy,CA62-WILL-PR-CADD,Willesden Grid,Peak Reduction,2025-03-07T16:30:00+00:00,2025-03-07T20:00:00+00:00,0.0,0.02,0.0,72.1,0.0,0.07,EV Charger DSR,demand_turn_down,3.5,epex,2025-03-07 16:30:00+00:00,2025-03-07 20:00:00+00:00,16:30:00+00:00
Ohme,OHME-BROC-SAOU-48DF,Brockenhurst Mill Hill Total,Scheduled Availability,2025-03-07T16:00:00+00:00,2025-03-07T21:00:00+00:00,0.04,0.0,19.0,0.0,0.2,0.0,EV Charger DSR,demand_turn_down,5.0,epex,2025-03-07 16:00:00+00:00,2025-03-07 21:00:00+00:00,16:00:00+00:00
Axle Energy Limited,west-horndon-summer-2024-peak-reduction-portfolio,West Horndon,Peak Reduction,2025-03-07T08:00:00+00:00,2025-03-07T11:00:00+00:00,0.0,0.003,0.0,123.08,0.0,0.01,EV Charger DSR,demand_turn_down,3.0,epex,2025-03-07 08:00:00+00:00,2025-03-07 11:00:00+00:00,08:00:00+00:00
Axle Energy Limited,6930-COCK-PR-6545,Cockfosters,Peak Reduction,2025-03-07T00:00:00+00:00,2025-03-08T00:00:00+00:00,0.0,0.03,0.0,1.55,0.0,0.72,EV Charger DSR,demand_turn_down,24.0,epex,2025-03-07 00:00:00+00:00,2025-03-08 00:00:00+00:00,00:00:00+00:00
OVO Energy,OVO -COCK-DA-0DE9,Cockfosters,Day-Ahead,2025-03-06T17:30:00+00:00,2025-03-06T18:00:00+00:00,0.0,0.014,0.0,176.0,0.0,0.01,EV Charger DSR,demand_turn_down,0.5,epex,2025-03-06 17:30:00+00:00,2025-03-06 18:00:00+00:00,17:30:00+00:00
OVO Energy,OVO -TROW-DA-158F,Trowse Grid 33,Day-Ahead,2025-03-06T17:30:00+00:00,2025-03-06T18:00:00+00:00,0.0,0.04,0.0,236.0,0.0,0.02,EV Charger DSR,demand_turn_down,0.5,epex,2025-03-06 17:30:00+00:00,2025-03-06 18:00:00+00:00,17:30:00+00:00
OVO Energy,OVO -UPLA-DA-5FF9,Uplands Park,Day-Ahead,2025-03-06T17:30:00+00:00,2025-03-06T18:00:00+00:00,0.0,0.015,0.0,238.0,0.0,0.01,EV Charger DSR,demand_turn_down,0.5,epex,2025-03-06 17:30:00+00:00,2025-03-06 18:00:00+00:00,17:30:00+00:00
OVO Energy,OVO -COCK-DA-0DE9,Cockfosters,Day-Ahead,2025-03-06T17:00:00+00:00,2025-03-06T17:30:00+00:00,0.0,0.012,0.0,176.0,0.0,0.01,EV Charger DSR,demand_turn_down,0.5,epex,2025-03-06 17:00:00+00:00,2025-03-06 17:30:00+00:00,17:00:00+00:00
OVO Energy,OVO -TROW-DA-158F,Trowse Grid 33,Day-Ahead,2025-03-06T17:00:00+00:00,2025-03-06T17:30:00+00:00,0.0,0.036,0.0,236.0,0.0,0.02,EV Charger DSR,demand_turn_down,0.5,epex,2025-03-06 17:00:00+00:00,2025-03-06 17:30:00+00:00,17:00:00+00:00
OVO Energy,OVO -UPLA-DA-5FF9,Uplands Park,Day-Ahead,2025-03-06T17:00:00+00:00,2025-03-06T17:30:00+00:00,0.0,0.013,0.0,238.0,0.0,0.01,EV Charger DSR,demand_turn_down,0.5,epex,2025-03-06 17:00:00+00:00,2025-03-06 17:30:00+00:00,17:00:00+00:00
Ohme,OHME-BROC-SAOU-48DF,Brockenhurst Mill Hill Total,Scheduled Availability,2025-03-06T16:00:00+00:00,2025-03-06T21:00:00+00:00,0.04,0.0,25.0,0.0,0.2,0.0,EV Charger DSR,demand_turn_down,5.0,epex,2025-03-06 16:00:00+00:00,2025-03-06 21:00:00+00:00,16:00:00+00:00
Ohme,OHME-BROC-SAOU-48DF,Brockenhurst Mill Hill Total,Scheduled Availability,2025-03-06T16:00:00+00:00,2025-03-06T21:00:00+00:00,0.04,0.0,19.0,0.0,0.2,0.0,EV Charger DSR,demand_turn_down,5.0,epex,2025-03-06 16:00:00+00:00,2025-03-06 21:00:00+00:00,16:00:00+00:00
Axle Energy Limited,buckingham-road-da-ev-portfolio,Buckingham Road,Day-Ahead,2025-03-06T16:00:00+00:00,2025-03-06T18:00:00+00:00,0.0,0.06,0.0,598.0,0.0,0.12,EV Charger DSR,demand_turn_down,2.0,epex,2025-03-06 16:00:00+00:00,2025-03-06 18:00:00+00:00,16:00:00+00:00
Axle Energy Limited,chartham-da-ev-portfolio,Chartham,Day-Ahead,2025-03-06T16:00:00+00:00,2025-03-06T18:00:00+00:00,0.0,0.03,0.0,598.0,0.0,0.06,EV Charger DSR,demand_turn_down,2.0,epex,2025-03-06 16:00:00+00:00,2025-03-06 18:00:00+00:00,16:00:00+00:00
Axle Energy Limited,cockfosters-da-ev-portfolio,Cockfosters,Day-Ahead,2025-03-06T16:00:00+00:00,2025-03-06T18:00:00+00:00,0.0,0.08,0.0,178.0,0.0,0.16,EV Charger DSR,demand_turn_down,2.0,epex,2025-03-06 16:00:00+00:00,2025-03-06 18:00:00+00:00,16:00:00+00:00
Axle Energy Limited,haverhill-da-ev-portfolio,Haverhill,Day-Ahead,2025-03-06T16:00:00+00:00,2025-03-06T18:00:00+00:00,0.0,0.03,0.0,598.0,0.0,0.06,EV Charger DSR,demand_turn_down,2.0,epex,2025-03-06 16:00:00+00:00,2025-03-06 18:00:00+00:00,16:00:00+00:00
Axle Energy Limited,worthing-grid-a-da-ev-portfolio,Worthing Grid A,Day-Ahead,2025-03-06T16:00:00+00:00,2025-03-06T18:00:00+00:00,0.0,0.3,0.0,740.0,0.0,0.6,EV Charger DSR,demand_turn_down,2.0,epex,2025-03-06 16:00:00+00:00,2025-03-06 18:00:00+00:00,16:00:00+00:00
Axle Energy Limited,wrotham-da-ev-portfolio,Wrotham,Day-Ahead,2025-03-06T16:00:00+00:00,2025-03-06T18:00:00+00:00,0.0,0.05,0.0,598.0,0.0,0.1,EV Charger DSR,demand_turn_down,2.0,epex,2025-03-06 16:00:00+00:00,2025-03-06 18:00:00+00:00,16:00:00+00:00
Ohme,OHME-CHAT-SAOU-01B3,West Chatham A,Scheduled Availability,2025-03-06T15:00:00+00:00,2025-03-06T21:30:00+00:00,0.03,0.0,7.0,0.0,0.2,0.0,EV Charger DSR,demand_turn_down,6.5,epex,2025-03-06 15:00:00+00:00,2025-03-06 21:30:00+00:00,15:00:00+00:00
Axle Energy Limited,6930-COCK-PR-6545,Cockfosters,Peak Reduction,2025-03-06T00:00:00+00:00,2025-03-07T00:00:00+00:00,0.0,0.03,0.0,1.55,0.0,0.72,EV Charger DSR,demand_turn_down,24.0,epex,2025-03-06 00:00:00+00:00,2025-03-07 00:00:00+00:00,00:00:00+00:00
Axle Energy Limited,6930-WING-PR-A426,Wingham,Peak Reduction,2025-03-05T19:00:00+00:00,2025-03-05T23:00:00+00:00,0.0,0.01,0.0,53.71,0.0,0.04,EV Charger DSR,demand_turn_down,4.0,epex,2025-03-05 19:00:00+00:00,2025-03-05 23:00:00+00:00,19:00:00+00:00
OVO Energy,OVO -UPLA-DA-5FF9,Uplands Park,Day-Ahead,2025-03-05T18:30:00+00:00,2025-03-05T19:00:00+00:00,0.0,0.017,0.0,238.0,0.0,0.01,EV Charger DSR,demand_turn_down,0.5,epex,2025-03-05 18:30:00+00:00,2025-03-05 19:00:00+00:00,18:30:00+00:00
OVO Energy,OVO -CENT-DA-7F25,Central Harpenden,Day-Ahead,2025-03-05T18:00:00+00:00,2025-03-05T18:30:00+00:00,0.0,0.028,0.0,596.0,0.0,0.01,EV Charger DSR,demand_turn_down,0.5,epex,2025-03-05 18:00:00+00:00,2025-03-05 18:30:00+00:00,18:00:00+00:00
OVO Energy,OVO -SUND-DA-67A3,Sundon Little Barford,Day-Ahead,2025-03-05T18:00:00+00:00,2025-03-05T18:30:00+00:00,0.0,0.056,0.0,358.0,0.0,0.03,EV Charger DSR,demand_turn_down,0.5,epex,2025-03-05 18:00:00+00:00,2025-03-05 18:30:00+00:00,18:00:00+00:00
OVO Energy,OVO -UPLA-DA-5FF9,Uplands Park,Day-Ahead,2025-03-05T18:00:00+00:00,2025-03-05T18:30:00+00:00,0.0,0.015,0.0,238.0,0.0,0.01,EV Charger DSR,demand_turn_down,0.5,epex,2025-03-05 18:00:00+00:00,2025-03-05 18:30:00+00:00,18:00:00+00:00
Ev.energy,EV.E-WROT-SAOU-77D7,Wrotham,Scheduled Availability,2025-03-05T18:00:00+00:00,2025-03-05T21:00:00+00:00,0.012,0.0,500.0,0.0,0.04,0.0,EV Charger DSR,demand_turn_down,3.0,epex,2025-03-05 18:00:00+00:00,2025-03-05 21:00:00+00:00,18:00:00+00:00
OVO Energy,OVO -CENT-DA-7F25,Central Harpenden,Day-Ahead,2025-03-05T17:30:00+00:00,2025-03-05T18:00:00+00:00,0.0,0.026,0.0,596.0,0.0,0.01,EV Charger DSR,demand_turn_down,0.5,epex,2025-03-05 17:30:00+00:00,2025-03-05 18:00:00+00:00,17:30:00+00:00
OVO Energy,OVO -SUND-DA-67A3,Sundon Little Barford,Day-Ahead,2025-03-05T17:30:00+00:00,2025-03-05T18:00:00+00:00,0.0,0.053,0.0,358.0,0.0,0.03,EV Charger DSR,demand_turn_down,0.5,epex,2025-03-05 17:30:00+00:00,2025-03-05 18:00:00+00:00,17:30:00+00:00
OVO Energy,OVO -WEST-DA-5439,West Letchworth Shefford Biggleswade,Day-Ahead,2025-03-05T17:30:00+00:00,2025-03-05T18:00:00+00:00,0.0,0.023,0.0,596.0,0.0,0.01,EV Charger DSR,demand_turn_down,0.5,epex,2025-03-05 17:30:00+00:00,2025-03-05 18:00:00+00:00,17:30:00+00:00
Axle Energy Limited,brandon-da-ev-portfolio,Brandon,Day-Ahead,2025-03-05T17:00:00+00:00,2025-03-05T19:00:00+00:00,0.0,0.02,0.0,598.0,0.0,0.04,EV Charger DSR,demand_turn_down,2.0,epex,2025-03-05 17:00:00+00:00,2025-03-05 19:00:00+00:00,17:00:00+00:00
OVO Energy,OVO -CENT-DA-7F25,Central Harpenden,Day-Ahead,2025-03-05T17:00:00+00:00,2025-03-05T17:30:00+00:00,0.0,0.023,0.0,596.0,0.0,0.01,EV Charger DSR,demand_turn_down,0.5,epex,2025-03-05 17:00:00+00:00,2025-03-05 17:30:00+00:00,17:00:00+00:00
Axle Energy Limited,central-harpenden-da-ev-portfolio,Central Harpenden,Day-Ahead,2025-03-05T17:00:00+00:00,2025-03-05T19:00:00+00:00,0.0,0.16,0.0,598.0,0.0,0.32,EV Charger DSR,demand_turn_down,2.0,epex,2025-03-05 17:00:00+00:00,2025-03-05 19:00:00+00:00,17:00:00+00:00
OVO Energy,OVO -COCK-DA-0DE9,Cockfosters,Day-Ahead,2025-03-05T17:00:00+00:00,2025-03-05T17:30:00+00:00,0.0,0.012,0.0,176.0,0.0,0.01,EV Charger DSR,demand_turn_down,0.5,epex,2025-03-05 17:00:00+00:00,2025-03-05 17:30:00+00:00,17:00:00+00:00
Ohme,OHME-CENT-SAOU-8573,Central Harpenden,Scheduled Availability,2025-03-05T16:30:00+00:00,2025-03-05T19:30:00+00:00,0.02,0.0,95.0,0.0,0.06,0.0,EV Charger DSR,demand_turn_down,3.0,epex,2025-03-05 16:30:00+00:00,2025-03-05 19:30:00+00:00,16:30:00+00:00
Ohme,OHME-BROC-SAOU-48DF,Brockenhurst Mill Hill Total,Scheduled Availability,2025-03-05T16:00:00+00:00,2025-03-05T21:00:00+00:00,0.04,0.0,25.0,0.0,0.2,0.0,EV Charger DSR,demand_turn_down,5.0,epex,2025-03-05 16:00:00+00:00,2025-03-05 21:00:00+00:00,16:00:00+00:00
Ev.energy,EV.E-MEDW-LTU-2C66,Medway Grid,Long-Term Utilisation,2025-03-05T16:00:00+00:00,2025-03-05T20:00:00+00:00,0.0,0.042,0.0,11.51,0.0,0.17,EV Charger DSR,demand_turn_down,4.0,epex,2025-03-05 16:00:00+00:00,2025-03-05 20:00:00+00:00,16:00:00+00:00
Ohme,OHME-NORT-SAOU-99FB,North Drive,Scheduled Availability,2025-03-05T16:00:00+00:00,2025-03-05T20:00:00+00:00,0.02,0.0,53.0,0.0,0.08,0.0,EV Charger DSR,demand_turn_down,4.0,epex,2025-03-05 16:00:00+00:00,2025-03-05 20:00:00+00:00,16:00:00+00:00
Ohme,Cockfosters,Cockfosters,Peak Reduction,2025-03-05T00:00:00+00:00,2025-03-06T00:00:00+00:00,0.0,0.03,0.0,1.56,0.0,0.72,EV Charger DSR,demand_turn_down,24.0,epex,2025-03-05 00:00:00+00:00,2025-03-06 00:00:00+00:00,00:00:00+00:00
Ohme,Wingham,Wingham,Peak Reduction,2025-03-04T19:00:00+00:00,2025-03-04T23:00:00+00:00,0.0,0.03,0.0,53.74,0.0,0.12,EV Charger DSR,demand_turn_down,4.0,epex,2025-03-04 19:00:00+00:00,2025-03-04 23:00:00+00:00,19:00:00+00:00
Axle Energy Limited,6930-WING-PR-A426,Wingham,Peak Reduction,2025-03-04T19:00:00+00:00,2025-03-04T23:00:00+00:00,0.0,0.01,0.0,53.71,0.0,0.04,EV Charger DSR,demand_turn_down,4.0,epex,2025-03-04 19:00:00+00:00,2025-03-04 23:00:00+00:00,19:00:00+00:00
OVO Energy,OVO -COCK-DA-0DE9,Cockfosters,Day-Ahead,2025-03-04T18:30:00+00:00,2025-03-04T19:00:00+00:00,0.0,0.016,0.0,176.0,0.0,0.01,EV Charger DSR,demand_turn_down,0.5,epex,2025-03-04 18:30:00+00:00,2025-03-04 19:00:00+00:00,18:30:00+00:00
OVO Energy,OVO -WORT-DA-7064,Worthing Grid A,Day-Ahead,2025-03-04T18:30:00+00:00,2025-03-04T19:00:00+00:00,0.0,0.039,0.0,738.0,0.0,0.02,EV Charger DSR,demand_turn_down,0.5,epex,2025-03-04 18:30:00+00:00,2025-03-04 19:00:00+00:00,18:30:00+00:00
OVO Energy,OVO -UPLA-DA-5FF9,Uplands Park,Day-Ahead,2025-03-04T18:00:00+00:00,2025-03-04T18:30:00+00:00,0.0,0.015,0.0,238.0,0.0,0.01,EV Charger DSR,demand_turn_down,0.5,epex,2025-03-04 18:00:00+00:00,2025-03-04 18:30:00+00:00,18:00:00+00:00
OVO Energy,OVO -COCK-DA-0DE9,Cockfosters,Day-Ahead,2025-03-04T17:30:00+00:00,2025-03-04T18:00:00+00:00,0.0,0.014,0.0,176.0,0.0,0.01,EV Charger DSR,demand_turn_down,0.5,epex,2025-03-04 17:30:00+00:00,2025-03-04 18:00:00+00:00,17:30:00+00:00
OVO Energy,OVO -UPLA-DA-5FF9,Uplands Park,Day-Ahead,2025-03-04T17:30:00+00:00,2025-03-04T18:00:00+00:00,0.0,0.015,0.0,238.0,0.0,0.01,EV Charger DSR,demand_turn_down,0.5,epex,2025-03-04 17:30:00+00:00,2025-03-04 18:00:00+00:00,17:30:00+00:00
OVO Energy,OVO -COCK-DA-0DE9,Cockfosters,Day-Ahead,2025-03-04T17:00:00+00:00,2025-03-04T17:30:00+00:00,0.0,0.012,0.0,176.0,0.0,0.01,EV Charger DSR,demand_turn_down,0.5,epex,2025-03-04 17:00:00+00:00,2025-03-04 17:30:00+00:00,17:00:00+00:00
OVO Energy,OVO -TROW-DA-158F,Trowse Grid 33,Day-Ahead,2025-03-04T17:00:00+00:00,2025-03-04T17:30:00+00:00,0.0,0.036,0.0,236.0,0.0,0.02,EV Charger DSR,demand_turn_down,0.5,epex,2025-03-04 17:00:00+00:00,2025-03-04 17:30:00+00:00,17:00:00+00:00
Axle Energy Limited,uplands-park-da-ev-portfolio,Uplands Park,Day-Ahead,2025-03-04T17:00:00+00:00,2025-03-04T19:00:00+00:00,0.0,0.06,0.0,238.0,0.0,0.12,EV Charger DSR,demand_turn_down,2.0,epex,2025-03-04 17:00:00+00:00,2025-03-04 19:00:00+00:00,17:00:00+00:00
Ohme,OHME-CENT-SAOU-8573,Central Harpenden,Scheduled Availability,2025-03-04T16:30:00+00:00,2025-03-04T19:30:00+00:00,0.02,0.0,62.5,0.0,0.06,0.0,EV Charger DSR,demand_turn_down,3.0,epex,2025-03-04 16:30:00+00:00,2025-03-04 19:30:00+00:00,16:30:00+00:00
Ohme,OHME-BROC-SAOU-48DF,Brockenhurst Mill Hill Total,Scheduled Availability,2025-03-04T16:00:00+00:00,2025-03-04T21:00:00+00:00,0.04,0.0,25.0,0.0,0.2,0.0,EV Charger DSR,demand_turn_down,5.0,epex,2025-03-04 16:00:00+00:00,2025-03-04 21:00:00+00:00,16:00:00+00:00
Ohme,OHME-BROC-SAOU-48DF,Brockenhurst Mill Hill Total,Scheduled Availability,2025-03-04T16:00:00+00:00,2025-03-04T21:00:00+00:00,0.04,0.0,19.0,0.0,0.2,0.0,EV Charger DSR,demand_turn_down,5.0,epex,2025-03-04 16:00:00+00:00,2025-03-04 21:00:00+00:00,16:00:00+00:00
Ev.energy,EV.E-MEDW-LTU-2C66,Medway Grid,Long-Term Utilisation,2025-03-04T16:00:00+00:00,2025-03-04T20:00:00+00:00,0.0,0.042,0.0,11.51,0.0,0.17,EV Charger DSR,demand_turn_down,4.0,epex,2025-03-04 16:00:00+00:00,2025-03-04 20:00:00+00:00,16:00:00+00:00
Axle Energy Limited,buckingham-road-da-ev-portfolio,Buckingham Road,Day-Ahead,2025-03-04T11:00:00+00:00,2025-03-04T12:00:00+00:00,0.0,0.06,0.0,598.0,0.0,0.06,EV Charger DSR,demand_turn_down,1.0,epex,2025-03-04 11:00:00+00:00,2025-03-04 12:00:00+00:00,11:00:00+00:00
Axle Energy Limited,cockfosters-da-ev-portfolio,Cockfosters,Day-Ahead,2025-03-04T11:00:00+00:00,2025-03-04T12:00:00+00:00,0.0,0.08,0.0,178.0,0.0,0.08,EV Charger DSR,demand_turn_down,1.0,epex,2025-03-04 11:00:00+00:00,2025-03-04 12:00:00+00:00,11:00:00+00:00
Axle Energy Limited,haverhill-da-ev-portfolio,Haverhill,Day-Ahead,2025-03-04T11:00:00+00:00,2025-03-04T12:00:00+00:00,0.0,0.03,0.0,598.0,0.0,0.03,EV Charger DSR,demand_turn_down,1.0,epex,2025-03-04 11:00:00+00:00,2025-03-04 12:00:00+00:00,11:00:00+00:00
Axle Energy Limited,trowse-grid-33-da-ev-portfolio,Trowse Grid 33,Day-Ahead,2025-03-04T11:00:00+00:00,2025-03-04T12:00:00+00:00,0.0,0.39,0.0,238.0,0.0,0.39,EV Charger DSR,demand_turn_down,1.0,epex,2025-03-04 11:00:00+00:00,2025-03-04 12:00:00+00:00,11:00:00+00:00
Axle Energy Limited,cobham-summer-2024-peak-reduction-portfolio,Cobham,Peak Reduction,2025-03-04T03:00:00+00:00,2025-03-04T23:00:00+00:00,0.0,0.007,0.0,119.19,0.0,0.14,EV Charger DSR,demand_turn_down,20.0,epex,2025-03-04 03:00:00+00:00,2025-03-04 23:00:00+00:00,03:00:00+00:00
Ohme,Cobham,Cobham,Peak Reduction,2025-03-04T03:00:00+00:00,2025-03-04T23:00:00+00:00,0.0,0.01,0.0,19.16,0.0,0.2,EV Charger DSR,demand_turn_down,20.0,epex,2025-03-04 03:00:00+00:00,2025-03-04 23:00:00+00:00,03:00:00+00:00
